PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PRECTOTCORR_SUM,2004,12.5,77.5,5.82,0.18,2.62,43.19,233.82,37.41,201.52,58.96,236.94,149.99,45.16,2.27,1017.88
PRECTOTCORR_SUM,2004,8.5,75,11.98,8.39,19.97,79.33,364.54,227.33,227.73,130.32,214.85,259.8,137.46,20.66,1702.36
PRECTOTCORR_SUM,2004,8.5,75.625,11.55,7.2,29.53,99.02,502.82,289.83,263,159.95,282.64,333.01,147.36,13.25,2139.16
PRECTOTCORR_SUM,2004,8.5,76.25,9.66,7.14,33.74,104.88,539.25,292.62,270.75,153.75,307.13,317.07,141.96,15.52,2193.47
PRECTOTCORR_SUM,2004,8.5,76.875,3.94,3.75,35.34,104.81,525.45,276.87,269.57,134.83,328.91,260.4,117.74,18.52,2080.13
PRECTOTCORR_SUM,2004,8.5,77.5,1.19,2.19,35.56,101.89,461.11,253.92,256.67,118.06,325.26,218.56,107.33,22.19,1903.93
PRECTOTCORR_SUM,2004,9,75,7.36,7.75,22.62,75.2,406.76,235.31,245.02,137.39,203.66,247.39,120.45,11.91,1720.82
PRECTOTCORR_SUM,2004,9,75.625,11.26,6.47,35.02,96.24,578.11,314.67,288.15,176.04,261.39,336.35,134.97,8.47,2247.14
PRECTOTCORR_SUM,2004,9,76.25,18.14,6.59,36.54,106.29,715.08,342.76,295.67,191.03,286.45,428.82,160.75,10.21,2598.33
PRECTOTCORR_SUM,2004,9,76.875,14.68,3.58,33.47,102.99,685.25,312.57,277.79,168.4,310.51,393.68,150.39,13.33,2466.64
PRECTOTCORR_SUM,2004,9,77.5,5.35,2.1,32.18,94.12,509.49,255.22,256.79,125.38,321.42,271.8,124.77,19.72,2018.34
PRECTOTCORR_SUM,2004,9.5,75,6.36,6.54,22.53,70.58,433.28,261.08,268.87,149.84,194.08,242.65,120.41,8.19,1784.41
PRECTOTCORR_SUM,2004,9.5,75.625,17.53,6.16,29.92,91.4,729.08,361.32,311.49,213.32,248.29,447.96,165.06,5.85,2627.38
PRECTOTCORR_SUM,2004,9.5,76.25,31.35,6.56,29.41,103.55,953.7,412.18,319.16,250.19,271.36,642.49,213.6,4.2,3237.75
PRECTOTCORR_SUM,2004,9.5,76.875,25.64,3.89,27.75,94.97,813.38,346.01,281.05,204.47,284.72,542.52,190.95,7.28,2822.63
PRECTOTCORR_SUM,2004,9.5,77.5,10.6,2.05,24.39,75.13,520.65,231.41,236.48,123.93,303.38,331.7,147.48,14.08,2021.28
PRECTOTCORR_SUM,2005,10,75,16,0.97,27.08,174.48,194.03,382.69,388.67,129.21,210.42,221.12,195.97,50.57,1991.21
PRECTOTCORR_SUM,2005,10,75.625,51.43,0.64,27.08,234.67,174.47,531.54,460.75,182,303.24,341.3,256.92,47.14,2611.18
PRECTOTCORR_SUM,2005,10,76.25,86.05,0.64,27.32,270.6,179.65,623.81,494.23,208.55,364.08,466.32,296.87,44.97,3063.09
PRECTOTCORR_SUM,2005,10,76.875,68.84,0.94,32.61,233.65,161.02,437.65,355.37,151.15,273.88,432.26,296.42,52.77,2496.56
PRECTOTCORR_SUM,2005,10,77.5,32.59,1.72,30.17,175.62,108.96,184.23,166.71,71.63,153.79,345.57,310.36,77.08,1658.43
PRECTOTCORR_SUM,2005,10.5,75,10.77,0.75,25.75,131.22,208.51,406.13,422.64,147.59,203.17,231.21,177.52,38.79,2004.05
PRECTOTCORR_SUM,2005,10.5,75.625,29.69,0.64,23.42,147.23,154.89,480.59,444.57,178.76,247.27,283.06,212.53,34.98,2237.63
PRECTOTCORR_SUM,2005,10.5,76.25,50.46,0.75,27.23,159.02,137.29,507.72,434.23,184.25,268.23,367.74,236.59,31.64,2405.15
PRECTOTCORR_SUM,2005,10.5,76.875,41.24,1.26,38.78,130.19,119.72,289.05,258.63,117.91,169.08,356.02,234.6,38.17,1794.65
PRECTOTCORR_SUM,2005,10.5,77.5,20.93,2.31,33.97,101.21,72.87,79.33,86.11,51.85,85.86,302.98,250.22,61.18,1148.82
PRECTOTCORR_SUM,2005,11,75,9.98,0.65,17.33,103.55,208.61,461.35,478.75,172.99,224.04,233.88,164.88,32.08,2108.09
PRECTOTCORR_SUM,2005,11,75.625,17.72,0.56,16.63,98.8,141.34,491.34,473.19,188.13,238.97,250.27,187.73,27.72,2132.4
PRECTOTCORR_SUM,2005,11,76.25,26.32,0.68,24.46,87.96,102.91,426.62,392.04,163.01,212.37,294.33,197.3,23.82,1951.82
PRECTOTCORR_SUM,2005,11,76.875,21.02,1.47,41.34,69.64,94.3,170.2,177.69,85.81,100.04,303.61,197.6,30.48,1293.2
PRECTOTCORR_SUM,2005,11,77.5,11.69,2.9,36.85,72.47,66.19,24.74,47.03,44.53,56,298.76,225.26,53.64,940.06
PRECTOTCORR_SUM,2005,11.5,75,10.88,0.64,9.43,91.6,207.56,566.26,583.75,220.05,268.93,250.43,152.55,27.69,2389.77
PRECTOTCORR_SUM,2005,11.5,75.625,14.28,0.55,10.05,83.95,138.76,576.82,565.88,229.71,273.15,253.78,167.55,22.45,2336.93
PRECTOTCORR_SUM,2005,11.5,76.25,16.49,0.86,19.18,64.05,85.34,399.99,392.65,171.31,202.36,263.63,163.41,18.04,1797.31
PRECTOTCORR_SUM,2005,11.5,76.875,12.7,2.02,35.65,54.62,90.51,119.43,147.88,83.83,89.21,295.88,164.74,25.03,1121.5
PRECTOTCORR_SUM,2005,11.5,77.5,7.85,3.85,34.22,77.23,86.26,19.81,55.08,66.35,72.99,342.2,208.08,48.84,1022.76
PRECTOTCORR_SUM,2005,12,75,10,0.63,5.32,96,195.08,677.6,730.53,306.65,310.34,273.55,145.64,21.58,2772.92
PRECTOTCORR_SUM,2005,12,75.625,11.05,0.66,5.73,85.72,129.45,655.8,690.88,310.48,303.47,259.54,145.47,16.02,2614.27
PRECTOTCORR_SUM,2005,12,76.25,10.93,1.31,13.25,61.98,81.21,369.4,414.46,207.16,201.63,246.73,121.42,12.46,1741.94
PRECTOTCORR_SUM,2005,12,76.875,8.5,2.96,24.22,58.81,104.51,97.87,153.1,112.04,112.23,309.66,119.04,18.52,1121.46
PRECTOTCORR_SUM,2005,12,77.5,5.55,5.03,25.21,86.48,119.72,30.77,86.89,112.24,114.89,393.29,163.94,39.94,1183.95
PRECTOTCORR_SUM,2005,12.5,75,7.15,0.59,2.93,102.06,142.26,785.11,907.3,446.38,343.75,258.24,130.93,12.71,3139.41
PRECTOTCORR_SUM,2005,12.5,75.625,7.38,0.76,3.54,90.6,97.52,711.61,833.63,429.43,323.01,238.15,117.62,8.67,2861.92
PRECTOTCORR_SUM,2005,12.5,76.25,7.69,1.84,8.55,67.65,83.01,328.39,454.18,252.99,205.2,236.28,82.57,7.66,1736.01
PRECTOTCORR_SUM,2005,12.5,76.875,6.19,3.86,14.69,68.14,126.31,82.6,176.34,153.08,146.61,336.15,78.59,12.38,1204.94
PRECTOTCORR_SUM,2005,12.5,77.5,3.77,5.85,15.96,88.21,151.1,43.2,122.53,160.54,155.93,428.32,107.69,28.32,1311.42
PRECTOTCORR_SUM,2005,8.5,75,26.48,1.42,24.89,168.28,155.99,296.09,258.52,91.02,175.77,217.51,210.64,68.29,1694.9
PRECTOTCORR_SUM,2005,8.5,75.625,37.12,1.23,40.73,263.23,152.18,374.78,301.68,124.95,217.48,281.73,284.34,71.06,2150.51
PRECTOTCORR_SUM,2005,8.5,76.25,30.93,0.87,37.01,302.12,173.32,360.61,289.86,102.18,222.04,277.78,332.52,86.97,2216.21
PRECTOTCORR_SUM,2005,8.5,76.875,13.23,0.26,22.07,297.37,187.66,303.38,263.78,60.27,217.94,247.29,370.46,101.04,2084.75
PRECTOTCORR_SUM,2005,8.5,77.5,5.38,1.26,21.19,288.5,182.79,255.85,234.2,40.95,195.61,224.91,379.87,105.06,1935.57
PRECTOTCORR_SUM,2005,9,75,25.41,0.96,20.57,199,162.03,331.57,287.02,96.81,190.78,203.79,232.97,68.6,1819.51
PRECTOTCORR_SUM,2005,9,75.625,40.66,1.16,38.3,309.75,160.6,425.61,350.63,138.05,244.11,281.5,305.51,70.64,2366.52
PRECTOTCORR_SUM,2005,9,76.25,57.04,0.9,37.1,352.73,188.28,461.55,368.81,135.87,285.82,345.55,349.41,80.29,2663.35
PRECTOTCORR_SUM,2005,9,76.875,44.61,0.19,23.3,322.62,195.46,393.69,322.91,95.3,275.75,332.26,373.36,90.4,2469.85
PRECTOTCORR_SUM,2005,9,77.5,17.91,0.85,22.41,288.2,177.15,274.98,244.8,55.83,209.38,278.89,386.35,103.61,2060.36
PRECTOTCORR_SUM,2005,9.5,75,22.36,1.04,21.26,209.6,173.9,350.37,334.25,109.8,211.21,205.04,224.42,63.29,1926.54
PRECTOTCORR_SUM,2005,9.5,75.625,60.36,0.68,29.04,308.1,179,518.2,431.4,166.83,319.08,349.92,304.05,61.59,2728.25
PRECTOTCORR_SUM,2005,9.5,76.25,96.92,0.48,29.04,354.84,202.88,620.46,476.43,190.55,391.18,477.97,350.52,63.74,3255.01
PRECTOTCORR_SUM,2005,9.5,76.875,76,0.41,27.19,317.19,193.28,487.87,383.83,143.29,325.91,437.17,356.24,72.84,2821.22
PRECTOTCORR_SUM,2005,9.5,77.5,33.42,1.05,26.36,256.28,153.45,270.03,234.96,75.7,208.64,349.4,371.8,95.18,2076.27
PRECTOTCORR_SUM,2006,10,75,23.51,2.03,52.29,36.03,405.01,310.94,234.65,231.6,260.8,259.99,211.04,21.49,2049.38
PRECTOTCORR_SUM,2006,10,75.625,15.07,0.58,77.71,44.93,516.22,439.14,365.32,347.49,388.74,422.53,230.58,4.44,2852.75
PRECTOTCORR_SUM,2006,10,76.25,10.45,0.01,99.04,51.05,591.6,538.18,447.96,424.19,496.06,553.97,247.05,0.43,3459.99
PRECTOTCORR_SUM,2006,10,76.875,14.54,0.02,93.9,45.84,428.99,379.87,309.92,304.06,389.45,481.13,240.79,1.83,2690.34
PRECTOTCORR_SUM,2006,10,77.5,19.58,0.11,70.03,39.33,212.34,160.95,124.27,168.56,231.51,341.11,210.47,7.89,1586.15
PRECTOTCORR_SUM,2006,10.5,75,17.15,1.8,49.09,30.87,462.54,362.75,258.21,251.71,258.29,220.06,216.81,14.36,2143.64
PRECTOTCORR_SUM,2006,10.5,75.625,11.49,0.35,60.69,32.31,507.5,450.56,348.08,325.71,349.68,309.53,211.04,3.38,2610.32
PRECTOTCORR_SUM,2006,10.5,76.25,9.11,0,70.79,33.96,493.86,497.59,385.56,345.95,416.08,384.47,201.75,0.43,2839.55
PRECTOTCORR_SUM,2006,10.5,76.875,13.67,0,76.01,28.26,294.65,283.42,214.33,205.03,261.71,306.46,195.88,2.09,1881.51
PRECTOTCORR_SUM,2006,10.5,77.5,17.1,0.05,60.68,25.1,123.15,83.54,55.57,110.87,121.48,204.52,164.62,8.54,975.22
PRECTOTCORR_SUM,2006,11,75,11.44,0.91,37.57,25.69,530.43,465.31,319.81,292.24,314.99,216.24,207.33,9.12,2431.08
PRECTOTCORR_SUM,2006,11,75.625,8.54,0.15,42.29,23.94,539.24,528.3,378.16,340.88,390.92,263.63,193.04,3.53,2712.62
PRECTOTCORR_SUM,2006,11,76.25,7.99,0,49.59,22.17,444.77,488.23,342.92,299.56,397.39,278.17,172.29,0.35,2503.43
PRECTOTCORR_SUM,2006,11,76.875,13.31,0,65.93,17.91,204.34,205.88,132.17,126.12,186.23,196.7,170.62,2.03,1321.24
PRECTOTCORR_SUM,2006,11,77.5,15.87,0.02,60.41,19.58,81.14,44.85,18.71,70.86,71.53,144.59,147.55,8.83,683.94
PRECTOTCORR_SUM,2006,11.5,75,7.58,0.35,24.82,20.72,597.88,605.98,422.2,353.03,409.62,233.87,196.24,8.05,2880.34
PRECTOTCORR_SUM,2006,11.5,75.625,6.17,0.15,27.66,18.97,591.76,651.98,464.26,390.97,473.86,259.87,182.75,3.25,3071.65
PRECTOTCORR_SUM,2006,11.5,76.25,6.41,0,39.1,16.65,420.79,494.43,338.63,289.04,394.68,224.37,153.64,0.29,2378.03
PRECTOTCORR_SUM,2006,11.5,76.875,11.14,0,61.66,16.03,173.91,175.59,96.69,95.2,157.52,145.88,146.36,1.93,1081.91
PRECTOTCORR_SUM,2006,11.5,77.5,13.37,0,64.79,21.31,90.25,53.14,17.02,59.77,66.8,133.58,136.5,8.73,665.26
PRECTOTCORR_SUM,2006,12,75,6.57,0.28,18.05,16.69,624.03,707.83,536.44,413.96,469.92,251.02,201.96,5.5,3252.25
PRECTOTCORR_SUM,2006,12,75.625,5.15,0.11,19.98,14.87,591.35,720.78,555.7,430.13,502.3,251.27,183.64,2.07,3277.35
PRECTOTCORR_SUM,2006,12,76.25,5,0,34.79,14.13,361.06,460.95,336.08,266.77,345.55,175.49,135.97,0.26,2136.05
PRECTOTCORR_SUM,2006,12,76.875,7.46,0,58.16,19.13,161.27,165.52,84.22,81.13,133.84,109.01,111.19,1.65,932.58
PRECTOTCORR_SUM,2006,12,77.5,8.88,0,66.55,26.03,116.12,82.93,28.01,56.19,68.58,119.21,108.11,7.49,688.1
PRECTOTCORR_SUM,2006,12.5,75,6.31,0.11,14.99,11.99,598.96,780.04,685.85,480.96,491.96,257.29,204.52,2.43,3535.41
PRECTOTCORR_SUM,2006,12.5,75.625,4.95,0.01,17.84,10.54,534.5,739.08,656.95,458.25,476.67,233.9,179.56,0.91,3313.16
PRECTOTCORR_SUM,2006,12.5,76.25,3.9,0,34.42,13.26,286.14,405.41,327.8,233.56,276.77,134.28,118.85,0.18,1834.57
PRECTOTCORR_SUM,2006,12.5,76.875,4.18,0,58.06,23.64,153.19,159.22,78.04,69.76,109.54,81.07,82.67,1.06,820.43
PRECTOTCORR_SUM,2006,12.5,77.5,4.54,0,67.59,30.52,138.3,112.79,38.89,51.68,65.87,94.08,75.28,5.03,684.57
PRECTOTCORR_SUM,2006,8.5,75,43.29,3.31,70.91,42.77,243.07,247.15,219.73,190.06,252.46,313.93,217.91,60.36,1904.95
PRECTOTCORR_SUM,2006,8.5,75.625,28.29,0.48,107.37,61.18,272.28,301.11,293.83,235.92,328.21,459.61,260.49,9.78,2358.55
PRECTOTCORR_SUM,2006,8.5,76.25,27.8,0.13,101.64,69.58,284.38,276.44,255.91,203.15,382.16,536.04,301.49,3.65,2442.37
PRECTOTCORR_SUM,2006,8.5,76.875,29.81,0.2,69.52,70.83,258.4,222.41,192.75,137.69,414.43,567.27,312.05,3.74,2279.1
PRECTOTCORR_SUM,2006,8.5,77.5,32.35,1.02,63.29,69.24,221.29,182.77,157.15,102.34,395.79,559.5,313.08,6,2103.82
PRECTOTCORR_SUM,2006,9,75,36.75,1.43,56.42,39.6,287.85,246.87,229.28,201.2,258.54,320.97,204.7,26.23,1909.84
PRECTOTCORR_SUM,2006,9,75.625,25.78,0.26,91.88,58.79,332.71,313.59,304.2,259.15,343.28,500.89,254.88,4.65,2490.06
PRECTOTCORR_SUM,2006,9,76.25,23.17,0.06,105.52,68.79,408.25,351.89,310.61,281.87,440.1,614.45,302.18,2.06,2908.95
PRECTOTCORR_SUM,2006,9,76.875,24.68,0.09,85.07,68.39,371.32,304.89,256.07,221.83,461.76,615.2,306.71,2.24,2718.25
PRECTOTCORR_SUM,2006,9,77.5,28.99,0.49,69.68,66.06,254,206.19,172.9,140.79,392.06,551.42,300.63,5.66,2188.87
PRECTOTCORR_SUM,2006,9.5,75,30.53,1.57,50.6,39.28,346.01,265.56,218.85,211.79,267.21,304.91,204.75,18.55,1959.61
PRECTOTCORR_SUM,2006,9.5,75.625,20.2,0.39,86.7,55.27,474.15,399.87,349.49,330.81,410.95,514.91,249.22,5.9,2897.86
PRECTOTCORR_SUM,2006,9.5,76.25,15.1,0.02,114.5,64.6,597.71,501.23,425.58,417.52,535.92,667.44,289.55,0.71,3629.88
PRECTOTCORR_SUM,2006,9.5,76.875,18.45,0.04,102.26,61.7,481.2,398.45,330.41,321.48,482.16,616.89,288.04,1.56,3102.64
PRECTOTCORR_SUM,2006,9.5,77.5,24.17,0.21,76.8,56.15,275.09,216.66,176.06,187.01,345.8,488.11,267,6.58,2119.64
PRECTOTCORR_SUM,2007,10,75,5.64,3.66,8.44,110.69,235.88,568.3,526.78,333.69,389.12,226.43,85.15,51.28,2545.06
PRECTOTCORR_SUM,2007,10,75.625,3.25,2.01,3.17,124.65,233.81,597.63,675.66,348.08,523.56,299.06,104.17,36.02,2951.07
PRECTOTCORR_SUM,2007,10,76.25,2.69,1.51,2.48,139.27,213.6,593.13,752.14,342.36,593.54,380.7,124.23,31,3176.65
PRECTOTCORR_SUM,2007,10,76.875,4.23,1.33,1.72,115.33,151.48,394.8,511.84,240.69,412.39,329.04,113.39,48.8,2325.04
PRECTOTCORR_SUM,2007,10,77.5,4.68,1.33,0.77,65.84,72.19,130.6,165.52,106.42,140.41,205.45,83.32,95.58,1072.11
PRECTOTCORR_SUM,2007,10.5,75,5.27,2.42,5.69,104.87,259.43,694.44,580.52,405.61,407.42,231.68,72.96,51.29,2821.6
PRECTOTCORR_SUM,2007,10.5,75.625,3.78,1.42,3.71,106.09,251.98,667.65,675.3,394.64,489.21,285.32,91.09,43.2,3013.39
PRECTOTCORR_SUM,2007,10.5,76.25,4.33,0.86,4.37,106.25,214.17,576.46,685.37,349.84,493.91,342.65,109.65,42.11,2929.97
PRECTOTCORR_SUM,2007,10.5,76.875,6.67,0.7,2.55,78.31,123.94,303.36,387.74,204.69,286.47,284.41,89.06,67.68,1835.58
PRECTOTCORR_SUM,2007,10.5,77.5,6.4,1.12,0.61,43.7,53.64,79.86,107.09,86.06,82.33,184.26,62.04,114.83,821.94
PRECTOTCORR_SUM,2007,11,75,4.97,2.69,4.83,100.91,271.01,826.19,664.32,466.8,446.02,248.09,75.75,38.12,3149.7
PRECTOTCORR_SUM,2007,11,75.625,4.42,1.51,4.93,96.3,268.71,776.7,723.1,454.69,490.37,285.38,93.3,36.06,3235.47
PRECTOTCORR_SUM,2007,11,76.25,4.73,0.4,6.15,82.28,218.96,581.04,636.7,364.73,418.01,304.38,102.06,42.93,2762.37
PRECTOTCORR_SUM,2007,11,76.875,7.69,0.37,3.34,56.75,107.3,225.13,275.8,170.22,183.66,243.53,75.04,74.05,1422.88
PRECTOTCORR_SUM,2007,11,77.5,7.12,1.47,0.62,38.7,48.99,49.68,75.17,77.41,53.12,180.34,54.69,120.01,707.32
PRECTOTCORR_SUM,2007,11.5,75,7.61,4.37,5.26,100.23,271.57,967.38,769.52,546.91,510.24,270.23,85.09,23,3561.41
PRECTOTCORR_SUM,2007,11.5,75.625,5.76,2.41,6,92.38,271.98,904.89,802.33,535.64,532.93,288.72,97.16,23.89,3564.09
PRECTOTCORR_SUM,2007,11.5,76.25,4.07,0.2,6.53,71.11,208.42,579.21,598.59,377.86,390.48,262.28,89.32,36.73,2624.8
PRECTOTCORR_SUM,2007,11.5,76.875,6.76,0.3,3.53,55.47,101.39,177.69,222.76,156.91,152.67,208.12,63.26,67.27,1216.13
PRECTOTCORR_SUM,2007,11.5,77.5,6.4,2.2,0.72,51.08,59.27,41.86,86.97,95.55,73.94,185.9,53.15,111.53,768.57
PRECTOTCORR_SUM,2007,12,75,8.35,5.41,5.28,99.91,244.84,1097.89,844.39,669.28,602.9,281.56,85.98,15.64,3961.43
PRECTOTCORR_SUM,2007,12,75.625,4.88,2.83,5.82,88.35,238.41,997.32,825.11,630.14,593.79,272.83,87.75,17.03,3764.26
PRECTOTCORR_SUM,2007,12,76.25,2.95,0.11,5.37,68.99,171.91,533.64,512.93,370.93,373.77,208.57,66.76,29.34,2345.27
PRECTOTCORR_SUM,2007,12,76.875,4.65,0.3,3.13,70.77,101.89,142.78,205.55,160.71,169.86,172.34,48.88,53.02,1133.88
PRECTOTCORR_SUM,2007,12,77.5,4.44,2.63,0.73,76.44,78.99,45.03,130.79,133.43,131.96,179.69,47.8,89.49,921.42
PRECTOTCORR_SUM,2007,12.5,75,4.12,3.78,4.02,88.96,187,1192.99,832.23,789.22,710.89,255.26,72.56,11.35,4152.38
PRECTOTCORR_SUM,2007,12.5,75.625,1.68,1.49,4.13,78.1,173.29,1040.52,750.57,701.7,654.3,226.87,65.79,12.66,3711.1
PRECTOTCORR_SUM,2007,12.5,76.25,1.65,0.04,4.1,70.87,129.7,475.71,405.94,350.95,357.93,162.37,43.78,22.52,2025.56
PRECTOTCORR_SUM,2007,12.5,76.875,2.44,0.21,2.71,90.59,105.59,118.02,199.81,171.49,202.1,148.82,35.55,39.51,1116.84
PRECTOTCORR_SUM,2007,12.5,77.5,2.22,2.38,0.7,100.66,97.2,50.1,176.33,167.65,191.75,161.33,37.39,62.95,1050.66
PRECTOTCORR_SUM,2007,8.5,75,3.73,3.31,10.96,130.33,206.07,393.28,388.32,220.84,295.4,207.03,107.47,65.35,2032.09
PRECTOTCORR_SUM,2007,8.5,75.625,1.96,1.62,2.65,176.94,209.42,428.17,497.36,252.66,395.38,248.39,155.94,37.93,2408.42
PRECTOTCORR_SUM,2007,8.5,76.25,1.59,1.53,1.87,211.46,208.13,429.97,468.23,233.4,379.32,306.25,198.27,23.81,2463.83
PRECTOTCORR_SUM,2007,8.5,76.875,1.21,2.04,1.95,194.91,187.98,345.86,348.72,168.68,284.81,307.5,200.18,10.57,2054.41
PRECTOTCORR_SUM,2007,8.5,77.5,1.72,2.74,1.95,138.56,114.79,191.76,192.67,97.87,176.77,226.17,157.88,13.14,1316.02
PRECTOTCORR_SUM,2007,9,75,3.6,4.18,10.52,123.21,184.9,413.08,420.98,232.7,313.17,203.47,105.37,53.63,2068.81
PRECTOTCORR_SUM,2007,9,75.625,1.67,2.38,3.57,173.94,200.42,457.81,545.63,266.43,428.36,261.7,157.13,31.95,2530.99
PRECTOTCORR_SUM,2007,9,76.25,1.26,1.99,2.43,210.18,220.56,500.56,581.58,269.88,471.03,346.35,195.29,20.45,2821.56
PRECTOTCORR_SUM,2007,9,76.875,1.13,2.11,1.83,190.3,199.37,416.35,462.85,210.24,374.96,343.55,189.62,13.11,2405.42
PRECTOTCORR_SUM,2007,9,77.5,1.84,2.57,1.67,130.51,116.08,205.99,220.41,111.72,193.57,237.97,150.13,28.26,1400.72
PRECTOTCORR_SUM,2007,9.5,75,3.83,5.08,10.75,116.71,201.95,455.69,466.54,257.22,353.61,217.76,100.1,47.3,2236.54
PRECTOTCORR_SUM,2007,9.5,75.625,1.91,2.72,3.32,148.78,213.81,524.62,636.71,297.21,508.8,298.75,130.04,27.3,2793.97
PRECTOTCORR_SUM,2007,9.5,76.25,1.16,2,1.74,175.5,218.85,576.03,725.2,315.63,596.58,388.16,154.34,19.36,3174.55
PRECTOTCORR_SUM,2007,9.5,76.875,1.94,1.87,1.48,157.1,181.28,441.34,545.34,243.51,452.05,352.47,150.38,26.12,2554.88
PRECTOTCORR_SUM,2007,9.5,77.5,2.83,1.95,1.16,100.24,97.89,182.37,213.6,117.3,186.21,228.24,117.61,62.21,1311.61
PRECTOTCORR_SUM,2008,10,75,2.14,13.2,245.95,114.42,144.96,366.51,364.13,300.23,201.81,308.89,97.53,48.55,2208.32
PRECTOTCORR_SUM,2008,10,75.625,0.57,16.78,281.6,136.27,156.59,367.67,395.19,303.31,307.72,321.8,67.98,30.15,2385.63
PRECTOTCORR_SUM,2008,10,76.25,0.07,23.69,291.79,142.24,161.61,356.08,411.11,278.87,374.9,347.71,45.19,22.33,2455.59
PRECTOTCORR_SUM,2008,10,76.875,0.32,24.54,247.43,109.47,121.66,221,296.01,215.28,258.1,289.02,74.42,19.94,1877.19
PRECTOTCORR_SUM,2008,10,77.5,1.53,23.09,175.11,53.14,62.52,56.76,141.06,134.58,87.21,188.76,156.65,20.85,1101.26
PRECTOTCORR_SUM,2008,10.5,75,1.81,10.32,239.96,100.71,146.08,474.5,427.1,349.65,212.23,320.71,82.05,40.46,2405.58
PRECTOTCORR_SUM,2008,10.5,75.625,0.65,12.73,269.23,117.62,136.25,445.95,406.88,317.56,283.55,355.83,55.97,24.89,2427.11
PRECTOTCORR_SUM,2008,10.5,76.25,0.12,19.43,264.78,120.91,122.29,366.12,357.73,255.11,314.43,370.95,35.43,15.9,2243.2
PRECTOTCORR_SUM,2008,10.5,76.875,0.49,22.43,204.23,77.93,86.5,174.9,217.27,173.15,179.74,268.77,63.52,15.04,1483.97
PRECTOTCORR_SUM,2008,10.5,77.5,2.5,23.07,141.31,30.37,51.03,33.84,106.02,115.13,51.8,165.14,149.37,18.83,888.41
PRECTOTCORR_SUM,2008,11,75,1.38,9,225.41,92.41,138.99,580.94,488.97,361.77,244.68,343.96,64.65,31.69,2583.85
PRECTOTCORR_SUM,2008,11,75.625,0.57,10,253.38,108.35,116.43,543.67,435.47,321.07,290.87,396.51,48.06,19.59,2543.97
PRECTOTCORR_SUM,2008,11,76.25,0.13,15.12,239.29,105.33,85.72,389.63,317.64,232.26,270.25,385.99,35.91,9.63,2086.9
PRECTOTCORR_SUM,2008,11,76.875,0.65,19.52,172.29,57.4,59.49,133.95,154.56,137.82,114.28,254.05,65.13,10.2,1179.34
PRECTOTCORR_SUM,2008,11,77.5,4.11,22.15,122.49,20.84,47.82,20.86,88.47,107.86,31.46,164.61,152.12,16.17,798.96
PRECTOTCORR_SUM,2008,11.5,75,0.89,8.32,220.58,85.45,127.65,703.37,551.42,381.01,285.93,366.43,57.79,26.08,2814.92
PRECTOTCORR_SUM,2008,11.5,75.625,0.34,8.48,241.53,98.39,101.04,660.77,484.65,342.71,317.17,407.85,49.35,15.96,2728.24
PRECTOTCORR_SUM,2008,11.5,76.25,0.09,12.33,219.82,87.89,66.77,412.03,310.12,231.01,247.82,353.61,41.88,5.5,1988.87
PRECTOTCORR_SUM,2008,11.5,76.875,0.82,17.33,154.77,46.14,54.76,113.43,141.75,134.59,91.3,230.13,66.93,6.75,1058.7
PRECTOTCORR_SUM,2008,11.5,77.5,5.87,21.06,117.32,19.94,58.61,23.58,107.38,131.73,38.39,178.43,149.81,13.32,865.44
PRECTOTCORR_SUM,2008,12,75,0.5,6.59,220.98,69.45,113.29,841.72,627.85,470.85,299.08,343.9,62.16,22.25,3078.62
PRECTOTCORR_SUM,2008,12,75.625,0.18,6.91,231.62,74.41,87,772.82,548.19,421.34,311.08,351.79,58.2,13,2876.54
PRECTOTCORR_SUM,2008,12,76.25,0.04,10.81,203.85,61.98,63.85,404.63,320.1,257.86,212.36,270.57,51.62,3.29,1860.96
PRECTOTCORR_SUM,2008,12,76.875,0.94,16.13,142.79,37.12,69.89,98.96,168.66,167.42,93.04,193.92,65.86,4.11,1058.84
PRECTOTCORR_SUM,2008,12,77.5,6.5,20,112.78,22.03,80.91,34.79,157.08,185.04,64.67,185.68,129.85,9.38,1008.71
PRECTOTCORR_SUM,2008,12.5,75,0.26,4.49,222.58,44.67,87.44,980.17,687.21,596.04,280.86,259.93,68.3,16.13,3248.08
PRECTOTCORR_SUM,2008,12.5,75.625,0.12,5.57,223.71,42.88,70.73,862.83,596.21,526.7,270.23,241.77,66.08,8.97,2915.8
PRECTOTCORR_SUM,2008,12.5,76.25,0.02,10.16,187.42,35.33,70.75,374.86,327.29,299.45,170.11,183.08,58.06,1.9,1718.43
PRECTOTCORR_SUM,2008,12.5,76.875,0.8,15.88,129.55,27.59,92.82,84.9,203.51,217.5,101.81,163.49,62.27,2.09,1102.21
PRECTOTCORR_SUM,2008,12.5,77.5,5.41,19.26,100.17,22.49,103.9,44.03,207.42,240.76,92.89,177.31,97.95,4.85,1116.44
PRECTOTCORR_SUM,2008,8.5,75,2.31,38.34,284.68,136.65,113.05,204.79,293.63,204.07,158.11,243.32,118.51,56.05,1853.51
